path_id, final_price
789,257.217
790,149.759
791,312.914
792,284.408
793,133.139
794,239.886
795,224.628
796,160.411
797,213.106
798,177.509
799,139.134
800,156.192
801,123.277
802,180.308
803,304.345
804,143.2
805,197.834
806,248.881
807,141.127
808,231.13
809,191.838
810,134.308
811,239.069
812,154.362
813,201.269
814,184.565
815,243.252
816,144.446
817,127.538
818,186.326
819,156.382
820,205.704
821,254.66
822,161.574
823,197.143
824,184.922
825,168.997
826,174.65
827,266.824
828,246.052
829,274.41
830,204.371
831,134.813
832,272.853
833,113.991
834,147.716
835,156.199
836,182.497
837,226.245
838,287.97
839,210.325
840,246.457
841,326.29
842,108.679
843,131.338
844,194.091
845,117.31
846,197.588
847,184.988
848,179.212
849,302.043
850,199.08
851,206.354
852,213.253
853,217.341
854,224.209
855,170.954
856,185.139
857,179.774
858,193.042
859,146.335
860,217.538
861,234.023
862,200.053
863,201.779
864,191.739
865,207.62
866,252.445
867,214.471
868,119.264
869,168.674
870,159.059
871,232.31
872,210.731
873,131.001
874,150.048
875,280.85
876,144.158
877,213.684
878,218.414
879,352.819
880,159.994
881,112.497
882,259.43
883,190.501
884,157.675
885,270.945
886,202.531
887,200.889
888,139.498
889,273.006
890,144.532
891,171.914
892,176.629
893,251.62
894,194.274
895,185.801
896,165.001
897,178.007
898,246.93
899,97.8483
900,257.204
901,135.786
902,132.367
903,180.989
904,160.189
905,254.014
906,217.866
907,155.398
908,237.365
909,207.262
910,153.352
911,165.566
912,180.664
913,233.696
914,152.284
915,263.386
916,259.663
917,184.36
918,192.43
919,234.353
920,147.025
921,171.102
922,154.855
923,187.56
924,247.028
925,248.687
926,172.233
927,166.833
928,148.23
929,215.296
930,255.134
931,151.579
932,212.415
933,180.177
934,204.371
935,204.65
936,190.931
937,243.263
938,220.782
939,154.941
940,185.789
941,226.414
942,256.213
943,235.303
944,134.945
945,130.995
946,278.614
947,157.885
948,140.702
949,145.254
950,255.071
951,234.349
952,273.976
953,199.949
954,205.253
955,191.438
956,191.165
957,143.642
958,196.219
959,136.638
960,249.711
961,195.827
962,269.565
963,218.779
964,202.213
965,112.868
966,195.47
967,254.341
968,202.587
969,201.469
970,238.137
971,301.324
972,223.404
973,196.495
974,183.818
975,227.318
976,227.407
977,230.531
978,161.171
979,243.439
980,170.158
981,178
982,191.232
983,133.213
984,138.088
985,261.877
986,171.625
987,192.256
988,217.154
989,287.002
990,303.778
991,233.419
992,155.529
993,169.673
994,236.305
995,254.752
996,163.27
997,155.976
998,181.527
999,178.008
